lat,lon,region
51.68736590215081,39.13362766825899,Воронежская обл
56.26640826047989,43.91174375405319,Нижегородская обл
59.196582516571006,39.856460300878,Вологодская обл
59.927912609122025,30.31200705241826,г Санкт-Петербург
55.69830651387308,52.31998044989476,Респ Татарстан
56.843637831171925,35.948504647385164,Тверская обл
55.79779084494018,37.9865535443567,Московская обл
55.59935585676452,37.713981020615456,г Москва
45.03772321599144,39.10420939099915,Краснодарский край
55.67627571273967,37.661595316541245,г Москва
55.69553661498601,52.33441178393105,Респ Татарстан
55.70678575376867,37.74795735383434,г Москва
56.34935713078298,43.85157507958039,Нижегородская обл
55.64792325291135,37.48118316951428,г Москва
59.85648772873139,30.20020125645794,г Санкт-Петербург
55.74983911417975,49.24392034665146,Респ Татарстан
55.50853794579831,37.5608956363583,г Москва
53.34870130602544,83.76449921338275,Алтайский край
56.283226890123295,43.94873306303623,Нижегородская обл
58.00572705384031,56.28608321046993,Пермский край
60.00691951237058,30.42405591119277,г Санкт-Петербург
43.63915086584064,39.75215307728921,Краснодарский край
51.54453032219492,45.9959459955799,Саратовская обл
55.82712436901114,49.13724180576624,Респ Татарстан
56.35324269874281,43.85995918527024,Нижегородская обл
51.70277962282629,39.20548353144152,Воронежская обл
54.37789846019996,48.57656481524382,Ульяновская обл
55.73948783544232,52.42521931143322,Респ Татарстан
56.26520862563344,43.91349331453874,Нижегородская обл
58.584541976859576,49.681352863006175,Кировская обл
55.76041717673774,49.19174415881064,Респ Татарстан
56.796243474286825,60.511304489109854,Свердловская обл
59.94516519459842,30.28708368115285,г Санкт-Петербург
55.79016850608992,37.52426992110991,г Москва
54.800939115503255,56.12748844579445,Респ Башкортостан
43.501054589968426,39.89120341808125,Краснодарский край
55.17101328303776,61.536636157884885,Челябинская обл
55.03901335079976,61.37853853488854,Челябинская обл
56.11677707282715,40.34859670793697,Владимирская обл
55.545361910884736,37.55652333618914,г Москва
55.68145997518875,37.66673426049344,г Москва
56.51017325195959,85.02651672064651,Томская обл
56.999996909292,40.97053538153813,Ивановская обл
59.98398268407024,30.34873736897223,г Санкт-Петербург
55.781817592141344,37.479697104885766,г Москва
55.61275952423067,37.298903062135686,г Москва
55.63774724232211,37.67780965895666,г Москва
56.110281862991954,40.2802609571633,Владимирская обл
59.92254822065273,30.47901349198001,г Санкт-Петербург
55.7622019086636,37.51080197737348,г Москва
55.651362493711794,37.52819665953238,г Москва
55.76078911834787,49.16965373744255,Респ Татарстан
51.56488499977953,46.02121988233404,Саратовская обл
56.1680354588733,40.48410908045347,Владимирская обл
55.695705141352086,37.610918778292906,г Москва
55.25067741045,61.39022391392008,Челябинская обл
43.45936673845875,39.924083029057485,Краснодарский край
55.03310555591343,73.22045949559306,Омская обл
55.78419912858031,49.234432667147,Респ Татарстан
55.832797058110295,37.30481447895625,Московская обл
59.90916016640607,30.458187795121244,г Санкт-Петербург
56.77894973325144,60.61264618335007,Свердловская обл
55.74044621793528,49.195199393696704,Респ Татарстан
52.60837960486344,39.5466722593662,Липецкая обл
60.00519248390667,30.23699484183116,г Санкт-Петербург
56.142885171762416,40.40301377020836,Владимирская обл
55.84094439447892,49.20050525828629,Респ Татарстан
47.22602621120513,39.75116969862535,Ростовская обл
59.86043001610218,30.44881223542756,г Санкт-Петербург
56.33150993110647,43.84022217338482,Нижегородская обл
55.78917968868953,37.77890568361315,г Москва
51.71232393969392,39.18677570237529,Воронежская обл
56.99931603782559,40.94656431608624,Ивановская обл
60.01532893213082,30.41045242365597,г Санкт-Петербург
55.78762533788175,49.12229645763138,Респ Татарстан
55.79824278841924,37.72367986722773,г Москва
53.35446078902565,58.94411456874671,Челябинская обл
59.879923528261926,30.46331792906903,г Санкт-Петербург
56.83348533435491,60.65898261418717,Свердловская обл
57.98710657949797,56.20799772536554,Пермский край
59.892892434689394,30.452377772081736,г Санкт-Петербург
54.60517929985389,39.75680875535596,Рязанская обл
59.73463613266665,30.612254100944224,г Санкт-Петербург
55.652198086126646,37.76619148944389,г Москва
59.9856975445273,30.412479097082844,г Санкт-Петербург
55.827863069845314,49.07137961127419,Респ Татарстан
55.74868670659323,49.20416206944306,Респ Татарстан
55.83256353369536,49.06278908794906,Респ Татарстан
50.5729197327554,36.53940043144283,Белгородская обл
54.61668995490491,39.80391331622484,Рязанская обл
57.96511791082238,56.2242316155867,Пермский край
45.07026610966282,38.96859355826278,Краснодарский край
56.11131440824584,40.35562772048487,Владимирская обл
60.00389667226669,30.20264966311664,г Санкт-Петербург
56.17406364122864,40.47061056848767,Владимирская обл
55.78812594445057,37.35537766382871,г Москва
56.12708844182245,47.200774819219255,Чувашская республика - Чувашия
56.13045184303567,47.27287834693811,Чувашская республика - Чувашия
59.84715733969727,30.207163478280187,г Санкт-Петербург
60.03548369797457,30.255631627637182,г Санкт-Петербург
60.03261917852706,30.4056417358484,г Санкт-Петербург
55.50758805169794,37.56762615811339,г Москва
55.34599560689831,86.12712250732176,Кемеровская область - Кузбасс
56.51254941188769,84.98356075344768,Томская обл
53.2024143017543,50.12198154468814,Самарская обл
56.50300256954239,84.94861267864599,Томская обл
45.0337732369758,42.01715094375444,Ставропольский край
55.755388165014296,52.41645470040402,Респ Татарстан
53.194861212139,50.19054396228526,Самарская обл
55.92885913974016,37.9820330796865,Московская обл
55.87449046819626,37.67771837996917,г Москва
55.8121899422719,49.19671866501087,Респ Татарстан
60.0177244498024,30.229185338120864,г Санкт-Петербург
48.73030590293671,44.52416489095222,Волгоградская обл
60.03281571215936,30.384763466959,г Санкт-Петербург
59.92552970768978,30.28355000479341,г Санкт-Петербург
55.736696683775264,37.69535414519456,г Москва
51.523959904440616,45.98074498754966,Саратовская обл
60.02603964574271,30.297934134991458,г Санкт-Петербург
45.021633992200734,39.02866951936851,Краснодарский край
55.03850145986795,73.26379174840191,Омская обл
55.83899625379557,49.07923985291634,Респ Татарстан
56.10555474497597,47.281370768802105,Чувашская республика - Чувашия
55.72900951898433,37.67773641044492,г Москва
44.99676132645346,41.91375330404472,Ставропольский край
57.12165903197383,65.52063510972873,Тюменская обл
56.49541882165514,85.06547323235911,Томская обл
55.89269225088288,37.6713583487183,г Москва
59.92212024394994,30.29240740251123,г Санкт-Петербург
55.77591489950954,37.6606647950856,г Москва
59.923442271869405,30.48375129324732,г Санкт-Петербург
43.619874072127566,39.748523467656376,Краснодарский край
59.853804474767294,30.36977093336346,г Санкт-Петербург
59.86912691293796,30.31308886693592,г Санкт-Петербург
53.2006990216185,50.13814210821647,Самарская обл
45.0267400570378,41.941821099615865,Ставропольский край
56.32074586101553,43.93149500834162,Нижегородская обл
55.80844121175481,37.51003523799306,г Москва
54.3845238167966,48.58309663321059,Ульяновская обл
55.71109494294112,37.66679929116471,г Москва
55.84229366997746,37.55276804430586,г Москва
55.80735221530372,37.70660567805903,г Москва
55.56490169443981,37.57393887207676,г Москва
53.35239419319214,58.97117827704534,Челябинская обл
55.822990369702985,49.12167742039436,Респ Татарстан
55.80285333458238,49.19989436358138,Респ Татарстан
59.98466704421795,30.34973666949328,г Санкт-Петербург
55.81135520986289,37.624347577013125,г Москва
45.047661530064026,39.01770235926219,Краснодарский край
55.85294902054092,37.38690211777756,г Москва
48.64810006610122,44.43276591017269,Волгоградская обл
59.852477124889226,30.1563249900063,г Санкт-Петербург
58.60692135442655,49.67303912239074,Кировская обл
45.04675696934874,42.011178581363055,Ставропольский край
50.573600791186784,36.53894930588783,Белгородская обл
50.59507616321338,36.60639392919288,Белгородская обл
56.85132829133347,53.28130501293232,Удмуртская Респ
56.75620797290619,60.69846538766155,Свердловская обл
45.05550480737159,39.032881873793286,Краснодарский край
55.57878920129984,37.65006011724394,г Москва
55.74834353275185,37.57219469341995,г Москва
56.10758729582202,47.28727156557117,Чувашская республика - Чувашия
59.93798104747239,30.36525444822189,г Санкт-Петербург
55.114560122178816,61.46067482355077,Челябинская обл
51.83027623679614,55.13951463825398,Оренбургская обл
55.74818651133075,49.190953262426056,Респ Татарстан
55.73977935398618,49.1962249037796,Респ Татарстан
55.24565748342129,61.39609387530079,Челябинская обл
56.2595670536257,44.00911552983014,Нижегородская обл
55.696373353137766,37.73949807275876,г Москва
59.94593932919487,30.357688931651047,г Санкт-Петербург
55.69760173691608,37.84884775174106,г Москва
55.58107534846079,37.68457027075932,г Москва
52.6062080759237,39.54955194612929,Липецкая обл
55.71691585371308,37.40760166028128,г Москва
54.35823338459461,48.38173423696142,Ульяновская обл
59.87522022150051,30.399256021714702,г Санкт-Петербург
55.00007503230341,83.0120728128771,Новосибирская обл
54.6451799218958,39.656929546951496,Рязанская обл
45.06375308197586,42.00324247984194,Ставропольский край
59.90820499888205,30.26362502499057,г Санкт-Петербург
45.03929475279437,39.09562348899843,Краснодарский край
47.25701530185601,39.778878020634686,Ростовская обл
56.10971372596626,40.34643315288257,Владимирская обл
57.65337049291535,39.96413189593076,Ярославская обл
54.62810797269102,39.7037621708933,Рязанская обл
53.36261387224162,58.96907700028835,Челябинская обл
59.20913382927412,39.83194804523265,Вологодская обл
55.07351198567446,82.9734412715092,Новосибирская обл
55.65449685279189,37.7651650167496,г Москва
56.839277277243966,60.6789535406524,Свердловская обл
55.823526932452815,37.25980710367502,Московская обл
48.79739761368347,44.74596704964235,Волгоградская обл
45.04121271537557,38.9880066215176,Краснодарский край
59.84175698399343,30.48966581834885,г Санкт-Петербург
59.210080978914505,39.84100884142388,Вологодская обл
47.22368303524362,39.74866715222253,Ростовская обл
51.59790533084314,45.96359475146534,Саратовская обл
55.0842592581382,61.33457712354893,Челябинская обл
56.26208515446602,43.89895403128468,Нижегородская обл
56.16431920729662,40.47585758458174,Владимирская обл
57.606889622772535,39.83524661837122,Ярославская обл
59.85000565102651,30.20536363728156,г Санкт-Петербург
60.00578419901696,30.26155205654376,г Санкт-Петербург
55.72135109953202,37.41916303815662,г Москва
51.53735247285078,46.01706894294782,Саратовская обл
58.00665972646088,56.22941834775649,Пермский край
53.220538666968594,44.95249370234255,Пензенская обл
59.85890059837615,30.348331394904267,г Санкт-Петербург
55.64322264613059,37.3916371687238,г Москва
52.60377918434864,39.572088185413634,Липецкая обл
56.96252594925139,41.02408572077051,Ивановская обл
59.86617742318853,30.46459751541624,г Санкт-Петербург
60.02575337788188,30.30285316564588,г Санкт-Петербург
55.81316583207744,37.82239143739344,г Москва
56.14710282611929,47.22579917251316,Чувашская республика - Чувашия
55.61152322462005,37.29461121526912,г Москва
55.11879618545359,61.46975420276024,Челябинская обл
55.78202389543071,37.73000514197789,г Москва
55.66512387571085,37.50948544458006,г Москва
59.86398182876735,30.169613393874613,г Санкт-Петербург
51.598258488898765,39.24937884015713,Воронежская обл
53.296881462818895,34.30854458024899,Брянская обл
56.87690404130051,35.8583177272152,Тверская обл
55.926882052811806,37.98775881832528,Московская обл
55.82667883728237,37.517241869501255,г Москва
59.918495963085896,30.48238956233798,г Санкт-Петербург
48.70160729161545,44.46720271269247,Волгоградская обл
54.61989493857351,39.77236948260865,Рязанская обл
55.14335932462406,61.44901453108324,Челябинская обл
54.70535207172411,55.84685670108226,Респ Башкортостан
54.61999265354428,39.743472829139726,Рязанская обл
59.94767884044801,30.27326366650522,г Санкт-Петербург
59.87686968967663,30.376096932541127,г Санкт-Петербург
59.86114486854541,30.335228956346658,г Санкт-Петербург
55.66081078702043,37.62495446702661,г Москва
56.7739967736411,60.59250944571046,Свердловская обл
55.91359619584912,37.99406022488057,Московская обл
47.20031441814139,39.62946935553629,Ростовская обл
55.83338623083016,49.154969021803694,Респ Татарстан
59.85508247216518,30.36955105571093,г Санкт-Петербург
55.7598298456695,49.17186264725954,Респ Татарстан
55.80600111984997,37.63889368805849,г Москва
55.78004313209087,49.17087393682477,Респ Татарстан
56.14617019844288,47.21596734083434,Чувашская республика - Чувашия
55.78855226850528,37.67842447035591,г Москва
55.06102934811833,82.89220887599454,Новосибирская обл
51.478072068708585,45.90403891955295,Саратовская обл
53.23569170156588,50.2519655606943,Самарская обл
59.929557545401394,30.41954601947005,г Санкт-Петербург
51.6565737534327,39.121551862877,Воронежская обл
55.66881730554422,37.6603992482169,г Москва
53.14025080724035,45.03411920076613,Пензенская обл
55.7611930077269,49.16447657667575,Респ Татарстан
58.58830020582267,49.59636116770504,Кировская обл
55.755261723327145,49.21538415800613,Респ Татарстан
56.817489752035165,35.9202078797608,Тверская обл
51.69404152821821,39.25578175938858,Воронежская обл
43.42110162012271,39.96027384790551,Краснодарский край
55.747096494183225,37.75736478668879,г Москва
56.84833254155693,53.28353410170036,Удмуртская Респ
56.86326772036624,35.943711844657045,Тверская обл
46.33598277584865,48.01200409618146,Астраханская обл
45.06514959278892,38.95273490868546,Краснодарский край
56.12210461377124,40.3638543498998,Владимирская обл
55.62596551907305,37.7358431911019,г Москва
56.10665691576386,40.360561488671074,Владимирская обл
59.92882429998767,30.24691623813148,г Санкт-Петербург
55.71656980275073,37.61854440524255,г Москва
55.84368523080661,37.44394873129122,г Москва
55.63219147941023,37.68074130908809,г Москва
55.71156318663507,37.77780077974498,г Москва
56.29277636575917,44.012871858262486,Нижегородская обл
54.738654386040594,55.96537557346524,Респ Башкортостан
55.04017690903664,82.91103815109653,Новосибирская обл
55.1788363694566,61.287231591777726,Челябинская обл
55.60666962160897,37.5126400280535,г Москва
55.87932245505859,49.05445434380476,Респ Татарстан
55.67058196962954,37.59336354390769,г Москва
60.04432369675556,30.378424616089053,г Санкт-Петербург
59.90530122928063,30.28921944646781,г Санкт-Петербург
55.02995288796061,83.01870736279936,Новосибирская обл
53.13239000265463,45.03747461345964,Пензенская обл
55.81256599532417,49.197142570708266,Респ Татарстан
54.27894862344556,48.26798361834914,Ульяновская обл
59.99015801141348,30.20550322810768,г Санкт-Петербург
59.21937441985352,39.831193879075215,Вологодская обл
55.70955046541701,37.76928084565435,г Москва
55.7580946629333,37.53875593313941,г Москва
55.50519687774998,37.33666903342227,г Москва
53.35967256258201,83.7266992495927,Алтайский край
55.82184836999718,49.08738347872504,Респ Татарстан
45.02244506503308,38.96822570579036,Краснодарский край
56.84102882064296,53.284930500298586,Удмуртская Респ
55.840758407807066,37.455476321150144,г Москва
56.31466542043533,43.870814009519336,Нижегородская обл
45.03985662791425,41.9764948474224,Ставропольский край
52.59692359526058,39.57789725035798,Липецкая обл
45.037712202673575,41.97256831842242,Ставропольский край
59.88084253998579,30.463111864877348,г Санкт-Петербург
55.55404632052249,37.46686944735075,г Москва
55.901090101241685,38.061362422110406,Московская обл
56.83589854027034,35.90247990041484,Тверская обл
55.11426251299389,61.45753452153428,Челябинская обл
59.74274239407254,30.581592006097512,г Санкт-Петербург
55.90143903685093,37.55200587189807,г Москва
55.71233676682782,37.61684687584081,г Москва
60.0371800563504,30.345590807488,г Санкт-Петербург
56.83862849722232,35.91316068144833,Тверская обл
54.977921952018896,73.47152636177847,Омская обл
47.236653218728776,39.69421982386226,Ростовская обл
55.81891161658025,48.899787433514085,Респ Татарстан
56.10678317935111,40.35673329777441,Владимирская обл
58.115674129690994,56.28842950030697,Пермский край
56.79517231007176,60.49358780150614,Свердловская обл
56.887447582056296,53.25415526625972,Удмуртская Респ
55.88635415240274,37.56388845039307,г Москва
45.02760025485437,38.97414169215468,Краснодарский край
55.13513151163564,61.43939898673369,Челябинская обл
56.84798465504449,60.59958541990324,Свердловская обл
60.01048921337704,30.41843914605919,г Санкт-Петербург
55.70710654683529,37.57597088065554,г Москва
55.13365308474184,61.44508307674154,Челябинская обл
55.72193972020047,37.423675894260725,г Москва
55.836805289440406,49.138234837436414,Респ Татарстан
56.966704584178906,41.00756197935157,Ивановская обл
46.365505420307485,48.0628238381718,Астраханская обл
56.32738918118813,43.91019563756472,Нижегородская обл
51.70297654809143,39.17871844800536,Воронежская обл
55.8363800768679,49.09794047089947,Респ Татарстан
57.17611323198168,65.63749684449658,Тюменская обл
45.06758659465071,39.00960576695594,Краснодарский край
56.24097868111086,43.963552628087335,Нижегородская обл
43.45637371276995,39.92212847411406,Краснодарский край
55.89099718418064,37.55840726661787,г Москва
59.82752580831726,30.1403175184292,г Санкт-Петербург
55.71925216354372,37.730491127396654,г Москва
59.972215153147154,30.436103219402856,г Санкт-Петербург
45.07513742322879,42.00084732299787,Ставропольский край
56.86898246436375,60.52337856575367,Свердловская обл
56.8904566020627,35.91138018626601,Тверская обл
55.77161091600121,37.58658992673542,г Москва
60.03187861904097,30.4590694729368,г Санкт-Петербург
54.63899786747582,39.647043357312576,Рязанская обл
52.591140415335566,39.52084572433955,Липецкая обл
53.21289901661324,50.20069297547146,Самарская обл
48.78715204761838,44.57111850832659,Волгоградская обл
56.2938154381534,43.94186427494757,Нижегородская обл
43.42827091798766,39.9271834589316,Краснодарский край
56.30765674290533,43.98937075959261,Нижегородская обл
45.01468318079609,38.98502519869847,Краснодарский край
56.13774374979884,40.39712571675171,Владимирская обл
56.25032266035429,43.84525212683026,Нижегородская обл
55.7979710835856,37.7264048543563,г Москва
60.00774703793162,30.417958965957784,г Санкт-Петербург
59.84250910549722,30.488329723342,г Санкт-Петербург
59.83918475000527,30.350810878762605,г Санкт-Петербург
59.859977566014734,30.314294699012382,г Санкт-Петербург
46.31507683775721,47.99776535061158,Астраханская обл
55.82082768497831,49.09721186096735,Респ Татарстан
60.02544367224795,30.38298949798255,г Санкт-Петербург
53.190321787074325,50.190240210033934,Самарская обл
43.59318644848532,39.73744596306156,Краснодарский край
50.63183566845451,36.57668178452359,Белгородская обл
55.74527635023744,37.79001733501679,г Москва
43.5895703898767,39.72976212642422,Краснодарский край
60.03945812001154,30.25350801399505,г Санкт-Петербург
60.039197598384696,30.45347466803359,Ленинградская обл
55.76392045199018,52.414772539372045,Респ Татарстан
51.63407704108142,39.26442521469389,Воронежская обл
59.9178047434132,30.34573253269724,г Санкт-Петербург
45.064778489536174,41.93688690259565,Ставропольский край
57.99616637559117,56.17428827692175,Пермский край
43.66170613707683,39.66635003439041,Краснодарский край
51.738557411609854,39.15404806766468,Воронежская обл
60.02333014869793,30.219411271175183,г Санкт-Петербург
54.26723002653057,48.30331680294493,Ульяновская обл
43.68151457295642,39.601370497207895,Краснодарский край
55.774751575600455,37.82057756143654,г Москва
55.70972406496876,37.620084954154144,г Москва
55.74074386929127,37.39706606693289,г Москва
55.84805191274268,37.649833512158295,г Москва
59.8328836621652,30.50664777626228,г Санкт-Петербург
60.03781548796573,30.43058243086872,г Санкт-Петербург
56.13183329266736,40.36960286193806,Владимирская обл
45.04683062962021,41.9111675423782,Ставропольский край
59.85824170284752,30.196112009033698,г Санкт-Петербург
55.54078324129161,37.51639524144922,г Москва
56.85649018235448,35.86622475677942,Тверская обл
55.14754728592569,61.39474842706064,Челябинская обл
55.79113981572746,49.09990300314853,Респ Татарстан
55.748383879605626,49.203867338552136,Респ Татарстан
54.27681303874761,48.29864548879189,Ульяновская обл
56.76867151873837,60.600592852147,Свердловская обл
59.95931457183824,30.31421467118045,г Санкт-Петербург
57.703256715095975,39.7664076369687,Ярославская обл
53.3786496025843,58.98213648217625,Челябинская обл
50.57390909935344,36.56280232217638,Белгородская обл
56.83972566941846,35.917965443885095,Тверская обл
53.2627857110489,50.2178572294249,Самарская обл
51.82619967307519,55.12883077895888,Оренбургская обл
55.80899988715458,49.18159131175425,Респ Татарстан
55.168580953235455,61.470516834039024,Челябинская обл
51.5938109418765,45.96384134526505,Саратовская обл
43.51230575075804,39.8704638694333,Краснодарский край
57.657794757633575,39.950661969353575,Ярославская обл
55.59629544655896,37.590322535517096,г Москва
55.79047636728463,49.140247342394446,Респ Татарстан
57.60238396201673,39.81897183333549,Ярославская обл
53.21560957208823,44.9332030810702,Пензенская обл
53.22825321432609,50.29796465163663,Самарская обл
55.81400810283736,49.0852382386472,Респ Татарстан
59.83347438319594,30.178584097090653,г Санкт-Петербург
51.71351866014976,39.14404641165241,Воронежская обл
55.73106441460993,49.151818244885824,Респ Татарстан
56.31555971284536,43.89101911657079,Нижегородская обл
54.92079581898045,73.31830200460792,Омская обл
55.6440950611433,37.51042167666711,г Москва
59.958203078199794,30.32036027485117,г Санкт-Петербург
55.64259636533815,37.6036686392372,г Москва
59.873027786795696,29.85785764334327,г Санкт-Петербург
55.79147579672114,49.22635550696675,Респ Татарстан
55.848058331224166,37.52037410417788,г Москва
55.72580195310524,37.67426442226978,г Москва
59.831991454685735,30.362676758625955,г Санкт-Петербург
51.69695522005237,39.27321549585955,Воронежская обл
55.81850961938068,37.57353505996716,г Москва
60.00817680823133,30.406813353328463,г Санкт-Петербург
51.56287257937913,46.02825673446655,Саратовская обл
55.66947322071084,37.28140946222382,Московская обл
59.93378369593015,30.369065683506594,г Санкт-Петербург
56.314566610485286,44.02267147399162,Нижегородская обл
55.80822618019492,49.079634473367584,Респ Татарстан
55.825795972530365,49.11514259193942,Респ Татарстан
55.63652062303891,37.33282370409141,г Москва
55.74260290067164,37.67423184849459,г Москва
50.632381595679874,36.57378060905564,Белгородская обл
55.52434143334435,37.51494308564318,г Москва
59.95543175971823,30.29684442853789,г Санкт-Петербург
60.02791064283959,30.252904915738164,г Санкт-Петербург
55.81584339830681,37.590402295354,г Москва
55.75190508358298,49.22110973991685,Респ Татарстан
55.92779095764089,37.98336241201549,Московская обл
51.57042376543566,46.02448637684554,Саратовская обл
55.72502097762703,37.66455117667942,г Москва
45.05912713858898,38.977806004780966,Краснодарский край
45.0764644853222,42.01581629321348,Ставропольский край
55.17809502262484,61.45798157402479,Челябинская обл
56.94992596616841,40.980582168268015,Ивановская обл
59.72492556260507,30.41644217821664,г Санкт-Петербург
58.01726647336283,56.29334213281494,Пермский край
55.83643058334055,49.12238992374732,Респ Татарстан
56.12657155178793,47.26303914995265,Чувашская республика - Чувашия
45.024209338535776,39.039938399037545,Краснодарский край
58.03020964766269,56.30579832387468,Пермский край
55.17297111677448,61.29376193256659,Челябинская обл
45.066775126400856,38.92500543371009,Краснодарский край
55.80062888364386,49.2483818169563,Респ Татарстан
55.83642272362903,49.11869640824421,Респ Татарстан
59.86928963631691,30.43983565612204,г Санкт-Петербург
51.53562132752142,46.035044797383385,Саратовская обл
55.686907461225616,37.52493897817982,г Москва
54.74034393848571,55.96888091524519,Респ Башкортостан
56.81543797480929,60.570869989387226,Свердловская обл
45.073905573305794,38.973086633337445,Краснодарский край
56.103565732328605,47.31768067072921,Чувашская республика - Чувашия
56.14033602028884,47.174909450113226,Чувашская республика - Чувашия
56.97216642024552,40.99708885614544,Ивановская обл
54.33073729249303,48.38685305383672,Ульяновская обл
56.859837995464105,35.88844987820505,Тверская обл
60.00425338338996,30.238498023943613,г Санкт-Петербург
56.868415574473545,53.27792464451524,Удмуртская Респ
55.830357329895634,49.09327783134452,Респ Татарстан
54.74153628556752,55.963021582104055,Респ Башкортостан
54.76712956611664,56.05062808445811,Респ Башкортостан
53.19566059104502,50.2004097236612,Самарская обл
59.845174551282376,30.25393103565193,г Санкт-Петербург
56.099730827576046,47.306548550969225,Чувашская республика - Чувашия
51.710098520025205,39.18215663096995,Воронежская обл
59.93496409999764,30.246638939883308,г Санкт-Петербург
55.89301977045484,37.66769723838218,г Москва
57.70185361633479,39.773804319062656,Ярославская обл
55.730568668529166,37.429053758845065,г Москва
56.22664192864013,43.85359406044648,Нижегородская обл
56.11526349980038,47.18974525182816,Чувашская республика - Чувашия
61.25365888447339,73.43382765502054,Ханты-Мансийский Автономный округ - Югра
55.62897448644392,37.7394189454924,г Москва
57.027118088582064,40.98035156122767,Ивановская обл
58.56791252846397,49.6501141934743,Кировская обл
55.86194987741512,37.667613326996985,г Москва
58.611481208546095,49.65897196251329,Кировская обл
55.68148540782468,37.6558362200886,г Москва
55.673516084916855,52.28094429348264,Респ Татарстан
55.812061672919256,49.18184150459576,Респ Татарстан
58.50373902880335,49.71309189188172,Кировская обл
55.34349705281967,86.0944615588652,Кемеровская область - Кузбасс
56.336662375667295,43.83472480013222,Нижегородская обл
53.25387477865634,50.199543873820815,Самарская обл
53.24407375541084,50.20234662428063,Самарская обл
59.2054335677277,39.83570885320941,Вологодская обл
50.60348824206119,36.59006975019879,Белгородская обл
60.01532694089656,30.31641680582336,г Санкт-Петербург
55.17776988840771,61.34182093313421,Челябинская обл
55.82117104973612,37.954091467706135,Московская обл
53.21789771382206,50.16519886957487,Самарская обл
60.022916742468425,30.242820693428264,г Санкт-Петербург
60.04773724650362,30.37860283596801,г Санкт-Петербург
57.96104964960984,56.24286610538368,Пермский край
55.6047254232516,37.7075685736286,г Москва
55.743592285841686,37.87482628116835,г Москва
59.996109155314336,30.321641320550444,г Санкт-Петербург
56.50104547509247,85.0356798158168,Томская обл
51.539877372050974,46.04212164460423,Саратовская обл
59.87465951413999,30.374952013956023,г Санкт-Петербург
55.82297090657445,49.07429514539188,Респ Татарстан
52.5711656567312,39.51346419299628,Липецкая обл
55.56808381492926,37.58544289061765,г Москва
56.87836800344584,53.28432268159764,Удмуртская Респ
53.36346339363524,83.7063519006047,Алтайский край
53.255130700925775,34.43969789483779,Брянская обл
54.97057069485844,82.84163347245172,Новосибирская обл
59.93909329650578,30.36727342266309,г Санкт-Петербург
51.66918234670502,39.29143128781183,Воронежская обл
48.78572695889171,44.585123379592034,Волгоградская обл
43.42849475637647,39.92308604885013,Краснодарский край
56.794433147640014,53.182737789758725,Удмуртская Респ
53.242208173707,50.18409406530452,Самарская обл
53.299061143384606,34.30884723899236,Брянская обл
56.33109971590014,43.87166828037625,Нижегородская обл
54.62141402588634,39.78764834634492,Рязанская обл
55.7684099444127,49.24176189179711,Респ Татарстан
58.5070274227384,49.701114544381646,Кировская обл
60.03699487075032,30.39568964824004,г Санкт-Петербург
45.06649429343133,41.950718418567305,Ставропольский край
56.28708335486214,43.928041338062016,Нижегородская обл
43.56852086164012,39.76459840914261,Краснодарский край
56.884113945562696,53.24008554060471,Удмуртская Респ
59.85621369179053,30.2077177460474,г Санкт-Петербург
55.76986047791,49.13204841923448,Респ Татарстан
59.820741273895706,30.338563523799447,г Санкт-Петербург
55.80793984325826,37.57311415779838,г Москва
54.25298564752838,48.30706937983429,Ульяновская обл
55.68143948683557,37.691740033253886,г Москва
53.375599316677416,83.73690504900637,Алтайский край
48.77601957027522,44.77410762094624,Волгоградская обл
56.28845643686151,43.95233486970779,Нижегородская обл
53.25378031191798,50.21063933186662,Самарская обл
47.22603843467542,39.75834494857104,Ростовская обл
42.99528331872603,47.46581089536689,Респ Дагестан
51.674643810167154,39.14894140176323,Воронежская обл
53.25951216399916,34.31661888899335,Брянская обл
55.184484700978246,61.399326185168064,Челябинская обл
55.93947130693213,37.78073482471644,Московская обл
55.7608932446651,37.704840500325055,г Москва
56.81547619105347,35.91353095505032,Тверская обл
56.83290043847233,53.12477876157944,Удмуртская Респ
55.58323531557791,37.68283520211568,г Москва
55.80514999554547,37.50953405987854,г Москва
54.98418627133712,73.39770235299487,Омская обл
51.53473232559715,46.03880773305168,Саратовская обл
55.1882748628064,61.38655842040373,Челябинская обл
55.75769448346579,37.54805566794839,г Москва
55.68389522339621,37.53794952603637,г Москва
50.57262796413647,36.65063875464482,Белгородская обл
55.883249988774,37.49548605601633,г Москва
55.74389905979671,37.87466417364487,г Москва
56.80737055933077,60.62437083339925,Свердловская обл
56.29297580273139,44.00951084561557,Нижегородская обл
55.43136945314125,37.49748694069788,Московская обл
51.736781472841045,39.29105456102322,Воронежская обл
55.81746622608604,37.65996270511888,г Москва
59.89596878344094,30.4239949836142,г Санкт-Петербург
53.2411747820041,50.22264207515971,Самарская обл
54.33851877799854,48.39645838969586,Ульяновская обл
55.77557891921767,37.83046303674239,г Москва
55.83466660451661,37.42047623140668,г Москва
60.025049272644814,30.42814948619157,г Санкт-Петербург
47.219363592518754,39.7116512544772,Ростовская обл
53.17482630201245,45.01488722211363,Пензенская обл
54.30667139657671,48.34455953730945,Ульяновская обл
